;F1;F2;Path
0;242.28502259955496;-248.4318225983889;s3://oc-ds-p8-fruits-project/data_256/r0_42.jpg
1;247.084578271337;-253.59255869812327;s3://oc-ds-p8-fruits-project/data_256/r0_44.jpg
2;257.2999434413964;-260.4703931300363;s3://oc-ds-p8-fruits-project/data_256/r0_66.jpg
3;228.65914082145127;-240.99856257930838;s3://oc-ds-p8-fruits-project/data_256/r0_52.jpg
4;247.3786214402179;-259.512697859709;s3://oc-ds-p8-fruits-project/data_256/r0_74.jpg
5;247.1570257461011;-254.48411999023452;s3://oc-ds-p8-fruits-project/data_256/r0_54.jpg
6;248.68739541009077;-237.21949350622873;s3://oc-ds-p8-fruits-project/data_256/r0_138.jpg
7;249.70408300908645;-256.83275958942465;s3://oc-ds-p8-fruits-project/data_256/r0_62.jpg
8;256.8039307766532;-259.63389957796335;s3://oc-ds-p8-fruits-project/data_256/r0_72.jpg
9;248.95165257027463;-237.35811444039183;s3://oc-ds-p8-fruits-project/data_256/r0_140.jpg
10;260.1928000981469;-273.2895760559388;s3://oc-ds-p8-fruits-project/data_256/r0_84.jpg
11;274.77937772657333;-296.71383833341577;s3://oc-ds-p8-fruits-project/data_256/r0_116.jpg
12;245.64375157910683;-257.36528301021093;s3://oc-ds-p8-fruits-project/data_256/r0_48.jpg
13;241.45973872388512;-250.45568331667536;s3://oc-ds-p8-fruits-project/data_256/r0_50.jpg
14;281.6674552396438;-299.3934754078805;s3://oc-ds-p8-fruits-project/data_256/r0_114.jpg
15;246.11988713372259;-251.11457603999798;s3://oc-ds-p8-fruits-project/data_256/r0_56.jpg
16;260.9316082544005;-258.38987596411994;s3://oc-ds-p8-fruits-project/data_256/r0_126.jpg
17;248.44839730557555;-257.4244384959736;s3://oc-ds-p8-fruits-project/data_256/r0_80.jpg
18;237.1150098916628;-245.94186621691586;s3://oc-ds-p8-fruits-project/data_256/r0_46.jpg
19;253.21896440982619;-270.2978305368647;s3://oc-ds-p8-fruits-project/data_256/r0_78.jpg
20;270.7990105481666;-304.8658035381434;s3://oc-ds-p8-fruits-project/data_256/r0_110.jpg
21;265.0332309300794;-276.49453264279964;s3://oc-ds-p8-fruits-project/data_256/r0_120.jpg
22;271.33328265699527;-251.91360538794393;s3://oc-ds-p8-fruits-project/data_256/r0_128.jpg
23;257.7428840821845;-262.35735758262723;s3://oc-ds-p8-fruits-project/data_256/r0_64.jpg
24;242.9235018392506;-247.56464393019465;s3://oc-ds-p8-fruits-project/data_256/r0_60.jpg
25;282.5883020803404;-311.0992081346989;s3://oc-ds-p8-fruits-project/data_256/r0_108.jpg
26;245.75136244201536;-244.266768516839;s3://oc-ds-p8-fruits-project/data_256/r0_76.jpg
27;259.62003199389466;-271.52856538759346;s3://oc-ds-p8-fruits-project/data_256/r0_86.jpg
28;241.83201077715287;-248.35878371165666;s3://oc-ds-p8-fruits-project/data_256/r0_58.jpg
29;257.05955890681025;-236.86856211270432;s3://oc-ds-p8-fruits-project/data_256/r0_132.jpg
30;274.59391022277174;-310.1358549903114;s3://oc-ds-p8-fruits-project/data_256/r0_100.jpg
31;257.34741521859627;-281.49820823121917;s3://oc-ds-p8-fruits-project/data_256/r0_90.jpg
32;249.10147980747456;-240.1502203887762;s3://oc-ds-p8-fruits-project/data_256/r0_136.jpg
33;283.03744203136733;-316.6509967682861;s3://oc-ds-p8-fruits-project/data_256/r0_112.jpg
34;248.79709049981386;-253.70623594490627;s3://oc-ds-p8-fruits-project/data_256/r0_82.jpg
35;272.82827924935475;-284.4794917362354;s3://oc-ds-p8-fruits-project/data_256/r0_118.jpg
36;268.81563064814634;-298.80693272749915;s3://oc-ds-p8-fruits-project/data_256/r0_92.jpg
37;285.23612728942317;-319.8730712154;s3://oc-ds-p8-fruits-project/data_256/r0_106.jpg
38;281.56785640934976;-316.1828271851462;s3://oc-ds-p8-fruits-project/data_256/r0_102.jpg
39;283.81716034518774;-314.49235231132093;s3://oc-ds-p8-fruits-project/data_256/r0_104.jpg
40;266.8333086321401;-255.58496636963196;s3://oc-ds-p8-fruits-project/data_256/r0_130.jpg
41;254.11974416010958;-246.60704828794368;s3://oc-ds-p8-fruits-project/data_256/r0_134.jpg
42;261.5343356331907;-261.3955178972142;s3://oc-ds-p8-fruits-project/data_256/r0_124.jpg
43;261.02930656915817;-267.20755930753785;s3://oc-ds-p8-fruits-project/data_256/r0_68.jpg
44;267.333935549912;-288.2909726749208;s3://oc-ds-p8-fruits-project/data_256/r0_88.jpg
45;269.17997082876224;-302.06528699030525;s3://oc-ds-p8-fruits-project/data_256/r0_94.jpg
46;256.32835502859257;-257.2311979318773;s3://oc-ds-p8-fruits-project/data_256/r0_70.jpg
47;260.4811080451301;-259.9396020936619;s3://oc-ds-p8-fruits-project/data_256/r0_122.jpg
48;238.26348430107035;-225.80644371168825;s3://oc-ds-p8-fruits-project/data_256/r0_142.jpg
49;270.59734464444193;-310.2290974652586;s3://oc-ds-p8-fruits-project/data_256/r0_98.jpg
50;268.7930771731187;-320.4677287941404;s3://oc-ds-p8-fruits-project/data_256/r0_96.jpg
51;236.7444776839318;64.76516093298922;s3://oc-ds-p8-fruits-project/data_256/r0_144.jpg
52;228.21876635235017;69.66640045638718;s3://oc-ds-p8-fruits-project/data_256/r0_156.jpg
53;230.7823712611327;68.05538203918579;s3://oc-ds-p8-fruits-project/data_256/r0_160.jpg
54;226.4769229082156;68.56930870002141;s3://oc-ds-p8-fruits-project/data_256/r0_152.jpg
