;F1;F2;Path
0;242.28502259955496;-248.431822598389;s3://oc-ds-p8-fruits-project/data_256/r0_42.jpg
1;247.08457827133697;-253.5925586981234;s3://oc-ds-p8-fruits-project/data_256/r0_44.jpg
2;257.2999434413964;-260.4703931300365;s3://oc-ds-p8-fruits-project/data_256/r0_66.jpg
3;228.65914082145127;-240.99856257930847;s3://oc-ds-p8-fruits-project/data_256/r0_52.jpg
4;247.3786214402179;-259.51269785970914;s3://oc-ds-p8-fruits-project/data_256/r0_74.jpg
5;247.15702574610108;-254.48411999023472;s3://oc-ds-p8-fruits-project/data_256/r0_54.jpg
6;248.68739541009072;-237.2194935062289;s3://oc-ds-p8-fruits-project/data_256/r0_138.jpg
7;249.7040830090864;-256.8327595894248;s3://oc-ds-p8-fruits-project/data_256/r0_62.jpg
8;256.8039307766532;-259.6338995779635;s3://oc-ds-p8-fruits-project/data_256/r0_72.jpg
9;248.95165257027458;-237.35811444039194;s3://oc-ds-p8-fruits-project/data_256/r0_140.jpg
10;260.1928000981469;-273.2895760559389;s3://oc-ds-p8-fruits-project/data_256/r0_84.jpg
11;274.77937772657333;-296.7138383334158;s3://oc-ds-p8-fruits-project/data_256/r0_116.jpg
12;245.64375157910683;-257.36528301021104;s3://oc-ds-p8-fruits-project/data_256/r0_48.jpg
13;241.4597387238851;-250.45568331667548;s3://oc-ds-p8-fruits-project/data_256/r0_50.jpg
14;281.6674552396438;-299.3934754078806;s3://oc-ds-p8-fruits-project/data_256/r0_114.jpg
15;246.11988713372256;-251.11457603999807;s3://oc-ds-p8-fruits-project/data_256/r0_56.jpg
16;260.93160825440043;-258.3898759641201;s3://oc-ds-p8-fruits-project/data_256/r0_126.jpg
17;248.44839730557555;-257.42443849597373;s3://oc-ds-p8-fruits-project/data_256/r0_80.jpg
18;237.11500989166277;-245.941866216916;s3://oc-ds-p8-fruits-project/data_256/r0_46.jpg
19;253.21896440982613;-270.29783053686475;s3://oc-ds-p8-fruits-project/data_256/r0_78.jpg
20;270.7990105481666;-304.86580353814355;s3://oc-ds-p8-fruits-project/data_256/r0_110.jpg
21;265.03323093007936;-276.49453264279987;s3://oc-ds-p8-fruits-project/data_256/r0_120.jpg
22;271.33328265699527;-251.91360538794402;s3://oc-ds-p8-fruits-project/data_256/r0_128.jpg
23;257.7428840821845;-262.35735758262734;s3://oc-ds-p8-fruits-project/data_256/r0_64.jpg
24;242.9235018392506;-247.56464393019473;s3://oc-ds-p8-fruits-project/data_256/r0_60.jpg
25;282.5883020803403;-311.09920813469904;s3://oc-ds-p8-fruits-project/data_256/r0_108.jpg
26;245.75136244201533;-244.26676851683914;s3://oc-ds-p8-fruits-project/data_256/r0_76.jpg
27;259.6200319938946;-271.52856538759363;s3://oc-ds-p8-fruits-project/data_256/r0_86.jpg
28;241.83201077715285;-248.3587837116568;s3://oc-ds-p8-fruits-project/data_256/r0_58.jpg
