;F1;F2;Path
0;327.21271247661065;-136.36095707217254;s3://oc-ds-p8-fruits-project/data_128/r0_42.jpg
1;334.1443865197481;-137.40467604318053;s3://oc-ds-p8-fruits-project/data_128/r0_44.jpg
2;345.19698046739296;-143.65942494878425;s3://oc-ds-p8-fruits-project/data_128/r0_66.jpg
3;313.1261095430295;-128.54136138421924;s3://oc-ds-p8-fruits-project/data_128/r0_52.jpg
4;335.4247523431786;-153.4867208158158;s3://oc-ds-p8-fruits-project/data_128/r0_74.jpg
5;336.05602303737004;-131.86051549021533;s3://oc-ds-p8-fruits-project/data_128/r0_54.jpg
6;328.80733619547937;-120.42031271117686;s3://oc-ds-p8-fruits-project/data_128/r0_138.jpg
7;337.87719507254803;-138.95184450788668;s3://oc-ds-p8-fruits-project/data_128/r0_62.jpg
8;343.1537397577277;-146.83311146648566;s3://oc-ds-p8-fruits-project/data_128/r0_72.jpg
9;328.8762391092381;-123.1100342589711;s3://oc-ds-p8-fruits-project/data_128/r0_140.jpg
10;351.8782860173074;-157.41887817723946;s3://oc-ds-p8-fruits-project/data_128/r0_84.jpg
11;376.4385088863628;-169.1610431721039;s3://oc-ds-p8-fruits-project/data_128/r0_116.jpg
12;334.518621245967;-141.75033074350495;s3://oc-ds-p8-fruits-project/data_128/r0_48.jpg
13;328.1714923340412;-136.40826838099375;s3://oc-ds-p8-fruits-project/data_128/r0_50.jpg
14;381.886857748757;-172.80034560864894;s3://oc-ds-p8-fruits-project/data_128/r0_114.jpg
15;332.4338231753497;-134.53091371564412;s3://oc-ds-p8-fruits-project/data_128/r0_56.jpg
16;348.36689882002514;-141.62696087472708;s3://oc-ds-p8-fruits-project/data_128/r0_126.jpg
17;335.27572160973534;-149.0484593497188;s3://oc-ds-p8-fruits-project/data_128/r0_80.jpg
18;322.35211381369555;-132.1358606346551;s3://oc-ds-p8-fruits-project/data_128/r0_46.jpg
19;345.21436425724266;-159.04485759063184;s3://oc-ds-p8-fruits-project/data_128/r0_78.jpg
20;374.3953264404902;-180.05500280373536;s3://oc-ds-p8-fruits-project/data_128/r0_110.jpg
21;359.91981797332346;-153.7892244527425;s3://oc-ds-p8-fruits-project/data_128/r0_120.jpg
22;355.4529815161452;-127.88543395363408;s3://oc-ds-p8-fruits-project/data_128/r0_128.jpg
23;347.50418024025316;-141.9637076985455;s3://oc-ds-p8-fruits-project/data_128/r0_64.jpg
24;327.8518512600861;-132.5056932819009;s3://oc-ds-p8-fruits-project/data_128/r0_60.jpg
25;386.8191760834935;-181.26722509752233;s3://oc-ds-p8-fruits-project/data_128/r0_108.jpg
26;326.54719674390066;-141.87600646333144;s3://oc-ds-p8-fruits-project/data_128/r0_76.jpg
27;350.6296412267052;-157.2793297781016;s3://oc-ds-p8-fruits-project/data_128/r0_86.jpg
28;327.62937757785426;-134.17426179084342;s3://oc-ds-p8-fruits-project/data_128/r0_58.jpg
29;336.70115562739323;-116.79352150606354;s3://oc-ds-p8-fruits-project/data_128/r0_132.jpg
30;380.3832498893783;-176.16823680433203;s3://oc-ds-p8-fruits-project/data_128/r0_100.jpg
31;353.2593096833612;-161.21272161732915;s3://oc-ds-p8-fruits-project/data_128/r0_90.jpg
32;331.077988568881;-122.73235962810627;s3://oc-ds-p8-fruits-project/data_128/r0_136.jpg
33;391.0541649347523;-184.7784751418788;s3://oc-ds-p8-fruits-project/data_128/r0_112.jpg
34;333.58433170959256;-146.73192908152004;s3://oc-ds-p8-fruits-project/data_128/r0_82.jpg
35;369.6734028882119;-157.89968569743178;s3://oc-ds-p8-fruits-project/data_128/r0_118.jpg
36;370.70104750264045;-171.9409567827509;s3://oc-ds-p8-fruits-project/data_128/r0_92.jpg
37;393.0222514190455;-189.13838815660148;s3://oc-ds-p8-fruits-project/data_128/r0_106.jpg
38;388.7706953749737;-180.30665571059814;s3://oc-ds-p8-fruits-project/data_128/r0_102.jpg
39;388.9615510796978;-181.01694308391265;s3://oc-ds-p8-fruits-project/data_128/r0_104.jpg
40;353.5767946300474;-132.29409953201665;s3://oc-ds-p8-fruits-project/data_128/r0_130.jpg
41;338.37453005815905;-125.15522238150707;s3://oc-ds-p8-fruits-project/data_128/r0_134.jpg
42;351.3145490303992;-139.2767595765365;s3://oc-ds-p8-fruits-project/data_128/r0_124.jpg
43;351.18100613504146;-148.6610266832915;s3://oc-ds-p8-fruits-project/data_128/r0_68.jpg
44;365.33208856838985;-166.26427775054492;s3://oc-ds-p8-fruits-project/data_128/r0_88.jpg
45;371.48360826814474;-174.3626426855785;s3://oc-ds-p8-fruits-project/data_128/r0_94.jpg
46;342.06174758959946;-145.4405407629206;s3://oc-ds-p8-fruits-project/data_128/r0_70.jpg
47;348.7061365438359;-141.37359838158787;s3://oc-ds-p8-fruits-project/data_128/r0_122.jpg
48;312.8569259077057;-117.89203872198838;s3://oc-ds-p8-fruits-project/data_128/r0_142.jpg
49;377.3562276429319;-175.8509392656752;s3://oc-ds-p8-fruits-project/data_128/r0_98.jpg
50;381.14938523398456;-185.05496843318588;s3://oc-ds-p8-fruits-project/data_128/r0_96.jpg
51;194.85666578408396;166.58323161909823;s3://oc-ds-p8-fruits-project/data_128/r0_144.jpg
52;186.3205128925716;169.29315216741955;s3://oc-ds-p8-fruits-project/data_128/r0_156.jpg
53;189.73351379787076;170.9535190290191;s3://oc-ds-p8-fruits-project/data_128/r0_160.jpg
54;185.84147956080704;169.45239304380874;s3://oc-ds-p8-fruits-project/data_128/r0_152.jpg
55;190.25266541907607;170.56995421062587;s3://oc-ds-p8-fruits-project/data_128/r0_162.jpg
56;186.54012564776428;161.31411439458552;s3://oc-ds-p8-fruits-project/data_128/r0_164.jpg
57;192.62287355853772;169.4910570912732;s3://oc-ds-p8-fruits-project/data_128/r0_154.jpg
58;191.6357291758189;171.2521763022114;s3://oc-ds-p8-fruits-project/data_128/r0_150.jpg
59;188.1229064337482;163.78369022661815;s3://oc-ds-p8-fruits-project/data_128/r0_148.jpg
60;187.9574609478465;165.38508600162777;s3://oc-ds-p8-fruits-project/data_128/r0_158.jpg
61;185.8792094563396;164.37751888510084;s3://oc-ds-p8-fruits-project/data_128/r0_166.jpg
62;190.3676933420083;169.64703964466352;s3://oc-ds-p8-fruits-project/data_128/r0_146.jpg
63;218.35319503073856;153.92414601579205;s3://oc-ds-p8-fruits-project/data_128/r1_296.jpg
64;219.35178892270756;157.6995851584192;s3://oc-ds-p8-fruits-project/data_128/r1_298.jpg
65;217.98158770431542;154.09744342417798;s3://oc-ds-p8-fruits-project/data_128/r1_294.jpg
66;212.36754502152195;154.03924153750575;s3://oc-ds-p8-fruits-project/data_128/r1_292.jpg
67;207.4523789051438;147.23618092022465;s3://oc-ds-p8-fruits-project/data_128/r1_290.jpg
68;206.1036218259395;146.5602436392462;s3://oc-ds-p8-fruits-project/data_128/r1_288.jpg
69;194.7132806173061;149.0433809654636;s3://oc-ds-p8-fruits-project/data_128/r1_282.jpg
70;182.77570534410495;140.29439130074428;s3://oc-ds-p8-fruits-project/data_128/r1_278.jpg
71;187.33335424308746;143.8128038330945;s3://oc-ds-p8-fruits-project/data_128/r1_280.jpg
72;199.00374270939847;148.80344902061518;s3://oc-ds-p8-fruits-project/data_128/r1_284.jpg
73;200.5143633942555;146.54629073043884;s3://oc-ds-p8-fruits-project/data_128/r1_286.jpg
74;182.1869589098423;171.90435012612818;s3://oc-ds-p8-fruits-project/data_128/r0_212.jpg
75;180.1877687092104;167.42671014888197;s3://oc-ds-p8-fruits-project/data_128/r0_210.jpg
76;186.23289588055528;172.06135872600493;s3://oc-ds-p8-fruits-project/data_128/r0_214.jpg
77;183.27841401991074;168.2148531112297;s3://oc-ds-p8-fruits-project/data_128/r0_224.jpg
